Accel_X,Accel_Y,Accel_Z,Body_Temp_F,Heart_rate,label,Predicted_Activity,Status
1.81,-0.29,9.51,85.77,85,walking,walking,abnormal
0.09,-0.16,10.84,85.89,84,walking,walking,abnormal
1.09,-1.02,9.87,85.89,78,walking,walking,abnormal
-0.14,-0.75,9.98,85.77,75,walking,walking,abnormal
0.97,-0.84,10.52,85.77,88,walking,walking,abnormal
0.94,-1.1,9.85,85.77,96,walking,walking,abnormal
1.3,-1.02,9.73,85.89,96,walking,walking,abnormal
1.59,-0.97,9.58,85.77,96,walking,walking,abnormal
0.73,-0.91,10.13,85.89,0,walking,walking,abnormal
1.53,-1.56,10.33,85.77,0,walking,walking,abnormal
0.43,-2.0,9.76,85.89,0,walking,walking,abnormal
1.46,-1.41,9.49,85.77,0,walking,walking,abnormal
0.82,-1.47,10.03,85.77,0,walking,walking,abnormal
1.59,-1.36,9.65,85.77,0,walking,walking,abnormal
0.76,-0.85,9.96,85.77,0,walking,walking,abnormal
0.71,-1.4,10.1,85.89,58,walking,walking,abnormal
1.45,-1.15,9.98,85.77,61,walking,walking,abnormal
0.37,-0.57,9.82,85.89,61,walking,walking,abnormal
1.11,-1.06,9.36,85.89,61,walking,walking,abnormal
0.86,-0.62,10.51,85.77,0,walking,walking,abnormal
1.63,-1.21,9.8,85.77,0,walking,walking,abnormal
0.48,0.01,10.62,85.77,0,walking,walking,abnormal
1.9,-1.2,9.28,85.77,0,walking,walking,abnormal
0.72,-1.22,10.68,85.77,0,walking,walking,abnormal
1.26,-1.0,9.74,85.89,0,walking,walking,abnormal
0.91,-1.3,9.42,85.89,0,walking,walking,abnormal
1.94,-0.01,9.79,85.77,0,walking,walking,abnormal
0.97,0.56,9.63,85.77,0,walking,walking,abnormal
1.92,-0.35,9.39,85.77,0,walking,walking,abnormal
1.42,-1.0,9.36,85.77,91,walking,walking,abnormal
0.61,-0.52,10.1,85.89,94,walking,walking,abnormal
1.8,-1.18,9.57,85.77,91,walking,walking,abnormal
0.24,-1.01,9.48,85.77,91,walking,walking,abnormal
1.72,-1.21,9.29,85.77,87,walking,walking,abnormal
0.34,0.55,10.45,85.77,89,walking,walking,abnormal
1.44,-0.83,10.08,85.77,93,walking,walking,abnormal
0.56,-0.81,9.67,85.66,91,walking,walking,abnormal
0.43,-0.75,9.58,85.77,91,walking,walking,abnormal
0.88,-0.57,10.01,85.77,91,walking,walking,abnormal
1.08,-0.72,10.47,85.77,0,walking,walking,abnormal
1.07,-0.02,9.41,85.77,0,walking,walking,abnormal
0.65,0.43,9.73,85.77,0,walking,walking,abnormal
1.4,-0.82,9.47,85.77,0,walking,walking,abnormal
0.74,-0.98,9.96,85.77,0,walking,walking,abnormal
1.0,-0.63,9.83,85.77,0,walking,walking,abnormal
0.88,-1.56,10.02,85.77,0,walking,walking,abnormal
0.95,-0.91,10.04,85.77,0,walking,walking,abnormal
1.45,-1.63,9.42,85.77,0,walking,walking,abnormal
0.91,-0.17,10.13,85.77,0,walking,walking,abnormal
1.45,-0.94,9.34,85.77,0,walking,walking,abnormal
0.21,-0.21,10.45,85.77,0,walking,walking,abnormal
0.54,-0.1,9.8,85.77,0,walking,walking,abnormal
1.17,-0.67,10.65,85.77,0,walking,walking,abnormal
1.01,0.12,11.35,85.77,63,walking,walking,abnormal
1.6,-1.21,9.81,85.77,64,walking,walking,abnormal
0.55,-0.02,9.91,85.77,63,walking,walking,abnormal
1.77,-0.8,9.39,85.77,64,walking,walking,abnormal
0.27,-0.8,9.96,85.77,64,walking,walking,abnormal
1.43,-0.82,10.27,85.77,64,walking,walking,abnormal
0.69,-0.21,9.76,85.77,67,walking,walking,abnormal
1.31,-1.62,9.27,85.66,72,walking,walking,abnormal
0.94,0.4,9.19,85.77,72,walking,walking,abnormal
1.17,0.42,9.61,85.66,75,walking,walking,abnormal
1.87,-0.47,9.75,85.77,88,walking,walking,abnormal
0.73,0.14,9.88,85.66,93,walking,walking,abnormal
1.67,-0.5,9.35,85.66,91,walking,walking,abnormal
0.95,-0.44,10.15,85.77,92,walking,walking,abnormal
1.86,0.05,9.29,85.66,97,walking,walking,abnormal
0.12,-0.13,10.03,85.66,97,walking,walking,abnormal
1.4,0.25,9.54,85.66,84,walking,walking,abnormal
0.24,-0.53,10.45,85.66,84,walking,walking,abnormal
1.42,-0.11,9.56,85.66,71,walking,walking,abnormal
1.38,-0.23,9.52,85.66,72,walking,walking,abnormal
2.41,0.69,10.12,85.66,72,walking,walking,abnormal
1.12,-0.37,9.87,85.66,72,walking,walking,abnormal
1.73,-0.89,10.02,85.66,72,walking,walking,abnormal
1.57,0.27,9.87,85.77,72,walking,walking,abnormal
1.76,0.66,10.03,85.77,0,walking,walking,abnormal
2.08,-0.52,9.75,85.77,0,walking,walking,abnormal
1.1,0.01,10.09,85.77,0,walking,walking,abnormal
2.61,-0.83,9.68,85.66,0,walking,walking,abnormal
1.14,1.57,10.91,85.66,0,walking,walking,abnormal
2.62,-0.01,10.01,85.66,0,walking,walking,abnormal
1.28,-0.69,10.29,85.66,0,walking,walking,abnormal
2.07,-0.34,10.07,85.66,0,walking,walking,abnormal
1.33,-0.21,9.37,85.66,0,walking,walking,abnormal
1.97,-0.54,9.22,85.66,39,walking,walking,abnormal
1.72,0.02,9.44,85.66,39,walking,walking,abnormal
2.13,0.14,9.67,85.66,39,walking,walking,abnormal
1.38,-0.63,9.4,85.66,39,walking,walking,abnormal
1.73,0.15,9.69,85.55,0,walking,walking,abnormal
2.09,-0.16,9.02,85.66,102,walking,walking,abnormal
0.7,-0.09,10.35,85.66,107,walking,walking,abnormal
2.06,-0.47,9.24,85.66,107,walking,walking,abnormal
0.72,0.54,9.9,85.66,107,walking,walking,abnormal
1.65,-0.28,9.66,85.55,83,walking,walking,abnormal
0.58,0.16,10.4,85.55,83,walking,walking,abnormal
1.92,-0.61,9.2,85.66,83,walking,walking,abnormal
0.82,1.1,10.36,85.55,0,walking,walking,abnormal
1.8,0.09,8.83,85.66,0,walking,walking,abnormal
1.11,-0.04,9.51,85.66,0,walking,walking,abnormal
1.56,0.4,9.44,85.66,0,walking,walking,abnormal
1.63,-0.73,9.89,85.55,0,walking,walking,abnormal
1.13,0.17,9.64,85.55,0,walking,walking,abnormal
1.1,-0.55,9.89,85.66,0,walking,walking,abnormal
1.08,-0.78,9.75,85.66,0,walking,walking,abnormal
2.44,0.08,9.56,85.55,0,walking,walking,abnormal
0.57,1.28,10.82,85.55,0,walking,walking,abnormal
1.75,-0.8,10.31,85.55,0,walking,walking,abnormal
0.34,-0.29,10.43,85.55,0,walking,walking,abnormal
1.72,-0.55,10.14,85.55,0,walking,walking,abnormal
1.3,0.49,10.29,85.55,0,walking,walking,abnormal
1.92,0.02,9.14,85.66,0,walking,walking,abnormal
0.25,0.61,11.14,85.66,0,walking,walking,abnormal
1.57,-1.12,9.88,85.55,0,walking,walking,abnormal
0.21,-0.42,10.24,85.55,0,walking,walking,abnormal
0.5,0.22,9.99,85.55,0,walking,walking,abnormal
1.02,-0.22,10.68,85.55,34,walking,walking,abnormal
1.57,-0.99,9.64,85.55,35,walking,walking,abnormal
0.43,-0.02,9.99,85.66,35,walking,walking,abnormal
1.54,-0.67,8.97,85.55,35,walking,walking,abnormal
1.45,-0.37,8.89,85.55,35,walking,walking,abnormal
-0.18,-0.2,10.84,85.55,37,walking,walking,abnormal
1.97,-0.25,10.31,85.55,44,walking,walking,abnormal
1.53,0.1,10.14,85.55,56,walking,walking,abnormal
1.56,-0.46,10.04,85.55,62,walking,walking,abnormal
0.52,-0.1,9.79,85.55,62,walking,walking,abnormal
1.41,-0.51,9.27,85.55,62,walking,walking,abnormal
0.36,-1.2,10.8,85.55,61,walking,walking,abnormal
1.47,-0.98,9.24,85.55,61,walking,walking,abnormal
2.14,-0.2,10.47,85.55,61,walking,walking,abnormal
1.28,-1.57,9.83,85.55,0,walking,walking,abnormal
1.49,-0.43,9.78,85.55,0,walking,walking,abnormal
0.42,-0.4,10.44,85.44,0,walking,walking,abnormal
1.64,-0.44,9.35,85.55,75,walking,walking,abnormal
0.25,-0.49,10.53,85.44,78,walking,walking,abnormal
1.79,-0.13,9.79,85.55,78,walking,walking,abnormal
1.29,-0.3,9.46,85.55,78,walking,walking,abnormal
1.61,0.15,8.92,85.55,0,walking,walking,abnormal
0.81,0.02,9.91,85.55,0,walking,walking,abnormal
1.69,-0.83,9.45,85.55,0,walking,walking,abnormal
0.82,-0.53,9.7,85.55,0,walking,walking,abnormal
0.89,-0.06,10.31,85.44,0,walking,walking,abnormal
2.0,-1.23,9.84,85.55,0,walking,walking,abnormal
1.39,0.45,10.72,85.55,0,walking,walking,abnormal
1.62,-0.95,9.6,85.55,0,walking,walking,abnormal
0.16,-0.41,10.32,85.55,0,walking,walking,abnormal
1.73,-1.06,10.18,85.44,0,walking,walking,abnormal
0.55,-0.98,9.96,85.55,0,walking,walking,abnormal
1.03,-0.28,10.37,85.44,0,walking,walking,abnormal
0.88,-0.69,10.01,85.55,28,walking,walking,abnormal
1.99,-1.51,8.42,85.55,28,walking,walking,abnormal
2.31,-1.5,9.35,85.44,28,walking,walking,abnormal
0.62,-0.69,10.16,85.44,28,walking,walking,abnormal
1.07,-1.63,9.27,85.44,28,walking,walking,abnormal
0.29,-1.77,10.42,85.55,28,walking,walking,abnormal
1.42,-0.42,10.49,85.55,0,walking,walking,abnormal
1.43,-1.4,9.83,85.55,0,walking,walking,abnormal
0.72,-1.08,10.25,85.44,0,walking,walking,abnormal
1.82,-1.36,9.63,85.55,0,walking,walking,abnormal
0.33,0.4,9.88,85.44,0,walking,walking,abnormal
1.79,-0.94,10.78,85.44,0,walking,walking,abnormal
0.69,-0.56,9.27,85.44,0,walking,walking,abnormal
0.48,-0.3,9.94,85.44,0,walking,walking,abnormal
1.1,-0.05,9.41,85.44,0,walking,walking,abnormal
0.58,-0.4,9.77,85.44,93,walking,walking,abnormal
1.23,-0.69,9.92,85.44,96,walking,walking,abnormal
0.11,-0.89,10.0,85.55,96,walking,walking,abnormal
1.23,-1.06,9.13,85.44,96,walking,walking,abnormal
0.51,-0.88,9.97,85.55,81,walking,walking,abnormal
1.87,-0.56,9.46,85.44,76,walking,walking,abnormal
0.73,-0.33,10.17,85.55,74,walking,walking,abnormal
1.36,-0.84,9.75,85.44,75,walking,walking,abnormal
-0.02,-1.18,10.08,85.44,78,walking,walking,abnormal
0.69,-0.29,9.56,85.44,91,walking,walking,abnormal
0.81,-0.09,10.02,85.44,122,walking,walking,abnormal
1.1,-1.21,8.88,85.44,169,walking,walking,abnormal
1.12,-0.24,10.43,85.44,182,walking,walking,abnormal
1.46,-0.48,9.85,85.44,184,walking,walking,abnormal
0.44,0.05,9.07,85.44,173,walking,walking,abnormal
1.08,-0.3,9.91,85.44,151,walking,walking,abnormal
1.34,-0.06,9.88,85.44,151,walking,walking,abnormal
0.96,-0.26,9.82,85.44,122,walking,walking,abnormal
1.18,-1.43,9.01,85.44,122,walking,walking,abnormal
2.05,-1.12,10.68,85.44,122,walking,walking,abnormal
0.66,-1.03,10.65,85.44,102,walking,walking,abnormal
1.31,-1.25,10.0,85.44,92,walking,walking,abnormal
0.78,-0.58,9.07,85.44,90,walking,walking,abnormal
0.94,-0.62,10.58,85.44,82,walking,walking,abnormal
1.63,-0.5,10.04,85.44,80,walking,walking,abnormal
1.09,-0.37,9.97,85.44,84,walking,walking,abnormal
1.97,-0.8,10.07,85.44,82,walking,walking,abnormal
1.85,-0.99,9.45,85.44,81,walking,walking,abnormal
1.35,-0.37,9.56,85.44,89,walking,walking,abnormal
1.21,0.09,9.75,85.44,89,walking,walking,abnormal
1.53,-0.92,9.96,85.44,90,walking,walking,abnormal
0.89,-0.77,10.05,85.32,97,walking,walking,abnormal
1.75,-0.88,9.98,85.44,100,walking,walking,abnormal
2.18,-1.31,9.59,85.44,116,walking,walking,abnormal
0.6,-0.81,9.97,85.32,141,walking,walking,abnormal
1.37,-1.02,9.24,85.44,141,walking,walking,abnormal
-0.06,-0.33,9.92,85.32,141,walking,walking,abnormal
0.4,-0.55,9.86,85.32,141,walking,walking,abnormal
1.65,-0.65,9.67,85.44,0,walking,walking,abnormal
1.18,-0.73,9.69,85.44,0,walking,walking,abnormal
1.62,-0.98,10.23,85.44,0,walking,walking,abnormal
1.04,-0.11,9.67,85.32,34,walking,walking,abnormal
0.9,-0.42,9.44,85.44,34,walking,walking,abnormal
0.3,0.19,10.39,85.44,35,walking,walking,abnormal
0.33,-0.12,9.54,85.44,35,walking,walking,abnormal
0.56,-1.35,9.02,85.44,35,walking,walking,abnormal
-0.22,-1.02,9.27,85.32,0,walking,walking,abnormal
0.05,-1.0,10.41,85.32,0,walking,walking,abnormal
1.2,-1.15,10.21,85.32,0,walking,walking,abnormal
0.54,-0.58,10.22,85.44,0,walking,walking,abnormal
1.33,-0.72,10.6,85.44,0,walking,walking,abnormal
1.18,-1.78,10.04,85.32,0,walking,walking,abnormal
1.11,-1.56,9.55,85.32,0,walking,walking,abnormal
0.41,-1.84,9.61,85.32,0,walking,walking,abnormal
1.12,-1.61,9.74,85.32,50,walking,walking,abnormal
0.05,-1.54,9.77,85.32,50,walking,walking,abnormal
0.91,-1.27,9.87,85.32,50,walking,walking,abnormal
1.15,-1.25,9.83,85.44,50,walking,walking,abnormal
-0.58,-1.94,9.95,85.32,0,walking,walking,abnormal
0.54,-1.26,9.78,85.32,0,walking,walking,abnormal
0.08,-1.38,9.75,85.32,92,walking,walking,abnormal
0.3,-1.28,10.0,85.32,107,walking,walking,abnormal
-0.28,-0.75,9.89,85.32,119,walking,walking,abnormal
1.5,-1.64,9.23,85.32,153,walking,walking,abnormal
0.97,-0.85,10.22,85.32,185,walking,walking,abnormal
1.67,-1.43,9.32,85.32,189,walking,walking,abnormal
0.32,0.02,9.86,85.32,200,walking,walking,abnormal
2.09,-1.96,8.63,85.32,192,walking,walking,abnormal
0.88,-0.96,10.17,85.32,192,walking,walking,abnormal
1.54,-1.04,9.23,85.21,153,walking,walking,abnormal
0.96,-0.14,9.79,85.32,135,walking,walking,abnormal
2.13,-0.82,9.3,85.21,136,walking,walking,abnormal
0.52,-0.22,9.98,85.32,136,walking,walking,abnormal
1.82,-1.37,9.56,85.32,136,walking,walking,abnormal
0.5,-0.79,10.43,85.32,0,walking,walking,abnormal
2.1,-0.44,9.86,85.32,0,walking,walking,abnormal
0.98,0.38,10.45,85.21,165,walking,walking,abnormal
2.0,-0.73,9.48,85.21,155,walking,walking,abnormal
0.4,-0.17,9.83,85.32,152,walking,walking,abnormal
1.58,-1.37,9.72,85.32,162,walking,walking,abnormal
0.03,-0.78,9.71,85.32,174,walking,walking,abnormal
1.06,-0.67,9.83,85.32,196,walking,walking,abnormal
1.96,-0.83,10.25,85.32,222,walking,walking,abnormal
0.81,-0.74,10.51,85.21,208,walking,walking,abnormal
1.69,-1.23,9.91,85.21,199,walking,walking,abnormal
0.93,0.51,10.02,85.21,191,walking,walking,abnormal
2.23,-0.44,8.85,85.21,191,walking,walking,abnormal
0.7,-1.2,10.7,85.21,191,walking,walking,abnormal
1.34,0.75,9.93,85.21,0,walking,walking,abnormal
0.53,-1.17,9.57,85.32,137,walking,walking,abnormal
1.16,0.08,9.2,85.32,147,walking,walking,abnormal
1.11,0.55,9.8,85.32,155,walking,walking,abnormal
1.76,-0.22,9.73,85.21,155,walking,walking,abnormal
2.23,-0.9,9.27,85.21,155,walking,walking,abnormal
1.2,-1.05,10.36,85.21,155,walking,walking,abnormal
1.66,-1.6,8.85,85.32,0,walking,walking,abnormal
1.37,-0.81,9.27,85.21,107,walking,walking,abnormal
2.03,-1.64,9.66,85.21,115,walking,walking,abnormal
1.28,-0.05,10.33,85.21,115,walking,walking,abnormal
2.35,-1.39,9.67,85.21,108,walking,walking,abnormal
1.07,-1.16,9.69,85.21,108,walking,walking,abnormal
1.13,-0.54,9.83,85.21,84,walking,walking,abnormal
1.33,-1.04,9.72,85.21,84,walking,walking,abnormal
1.91,-1.59,10.01,85.21,84,walking,walking,abnormal
2.0,0.39,10.18,85.21,72,walking,walking,abnormal
1.59,-0.06,9.64,85.21,68,walking,walking,abnormal
0.92,-0.55,9.21,85.21,67,walking,walking,abnormal
0.0,0.42,10.26,85.21,68,walking,walking,abnormal
0.93,-0.84,9.35,85.21,72,walking,walking,abnormal
0.97,0.48,9.43,85.32,102,walking,walking,abnormal
1.78,-1.04,9.95,85.21,165,walking,walking,abnormal
0.94,0.08,10.27,85.21,181,walking,walking,abnormal
1.41,0.52,10.13,85.21,148,walking,walking,abnormal
0.38,0.14,9.74,85.21,136,walking,walking,abnormal
1.05,0.78,10.47,85.21,130,walking,walking,abnormal
1.7,0.18,10.35,85.21,135,walking,walking,abnormal
0.89,0.19,10.35,85.21,125,walking,walking,abnormal
0.76,-0.36,10.05,85.21,116,walking,walking,abnormal
0.43,0.03,9.82,85.21,116,walking,walking,abnormal
1.37,-0.29,9.74,85.21,128,walking,walking,abnormal
1.17,0.6,10.23,85.21,128,walking,walking,abnormal
2.01,-0.11,9.3,85.21,128,walking,walking,abnormal
0.56,-1.19,9.84,85.21,0,walking,walking,abnormal
1.55,-1.45,9.52,85.21,0,walking,walking,abnormal
0.66,-0.14,10.09,85.21,0,walking,walking,abnormal
1.43,0.75,9.93,85.21,53,walking,walking,abnormal
0.11,-0.84,10.12,85.21,55,walking,walking,abnormal
1.25,-0.77,9.29,85.21,58,walking,walking,abnormal
1.06,-0.32,9.52,85.21,65,walking,walking,abnormal
1.04,-0.18,10.66,85.21,65,walking,walking,abnormal
2.4,-1.08,9.47,85.21,63,walking,walking,abnormal
0.91,0.22,10.43,85.21,66,walking,walking,abnormal
1.99,-1.06,9.22,85.21,66,walking,walking,abnormal
1.1,-0.03,9.54,85.1,66,walking,walking,abnormal
1.1,-1.03,9.83,85.21,66,walking,walking,abnormal
2.55,-0.61,9.54,85.21,0,walking,walking,abnormal
1.68,-0.39,10.27,85.21,0,walking,walking,abnormal
1.99,-1.23,9.51,85.21,0,walking,walking,abnormal
0.85,-0.04,10.06,85.1,0,walking,walking,abnormal
1.54,-0.59,9.81,85.21,0,walking,walking,abnormal
1.41,-0.36,10.48,85.21,0,walking,walking,abnormal
1.47,-0.48,9.7,85.21,0,walking,walking,abnormal
1.55,-0.43,9.85,85.1,0,walking,walking,abnormal
1.12,-0.14,10.15,85.1,0,walking,walking,abnormal
1.05,-0.67,10.1,85.1,0,walking,walking,abnormal
0.16,0.33,9.75,85.21,0,walking,walking,abnormal
1.55,-0.98,9.81,85.1,58,walking,walking,abnormal
1.25,-0.32,9.85,85.1,58,walking,walking,abnormal
1.92,0.06,10.77,85.21,58,walking,walking,abnormal
1.64,-0.03,9.99,85.21,0,walking,walking,abnormal
0.2,0.3,10.28,85.21,0,walking,walking,abnormal
1.98,-1.1,9.28,85.1,0,walking,walking,abnormal
1.08,-0.78,10.18,85.1,0,walking,walking,abnormal
1.63,-0.23,10.2,85.1,0,walking,walking,abnormal
1.34,-0.72,9.82,85.1,0,walking,walking,abnormal
1.14,-0.28,10.38,85.1,0,walking,walking,abnormal
2.28,0.18,9.64,85.1,0,walking,walking,abnormal
0.24,0.02,10.17,85.1,0,walking,walking,abnormal
1.57,-1.45,9.18,85.1,0,walking,walking,abnormal
0.56,-0.49,9.77,85.1,0,walking,walking,abnormal
2.26,-0.51,9.69,85.1,0,walking,walking,abnormal
1.61,0.0,10.78,85.1,0,walking,walking,abnormal
1.08,0.0,10.4,85.1,0,walking,walking,abnormal
2.63,0.24,9.56,85.1,0,walking,walking,abnormal
0.55,-0.01,9.95,85.1,0,walking,walking,abnormal
1.88,-0.72,9.26,85.1,0,walking,walking,abnormal
0.69,0.52,9.59,85.1,0,walking,walking,abnormal
0.8,-0.17,9.86,85.1,0,walking,walking,abnormal
1.64,-0.76,9.72,85.1,0,walking,walking,abnormal
1.24,-0.3,10.03,85.1,0,walking,walking,abnormal
2.79,-0.4,9.79,85.1,0,walking,walking,abnormal
1.35,-0.42,10.19,85.1,0,walking,walking,abnormal
2.29,-0.38,9.72,85.1,0,walking,walking,abnormal
1.15,0.08,10.63,85.1,0,walking,walking,abnormal
1.6,-0.63,9.09,85.1,0,walking,walking,abnormal
1.72,-1.13,10.03,85.1,0,walking,walking,abnormal
1.71,-0.7,10.28,85.1,0,walking,walking,abnormal
2.41,-0.27,9.54,85.1,0,walking,walking,abnormal
1.01,-0.34,10.31,85.1,0,walking,walking,abnormal
2.16,-0.97,9.51,85.1,0,walking,walking,abnormal
0.83,-0.61,10.68,85.1,0,walking,walking,abnormal
2.06,-0.76,8.98,85.1,0,walking,walking,abnormal
1.26,0.09,9.82,85.1,0,walking,walking,abnormal
2.17,0.4,9.51,85.1,0,walking,walking,abnormal
1.12,-0.16,9.63,85.1,0,walking,walking,abnormal
1.56,0.0,9.93,84.99,0,walking,walking,abnormal
1.15,-0.59,9.58,84.99,0,walking,walking,abnormal
0.81,-0.46,9.97,84.99,0,walking,walking,abnormal
1.89,-0.77,9.72,84.99,0,walking,walking,abnormal
1.11,-0.68,10.07,85.1,0,walking,walking,abnormal
2.19,-0.07,9.14,84.99,0,walking,walking,abnormal
0.49,-0.94,10.0,84.99,0,walking,walking,abnormal
1.64,-0.24,10.03,84.99,0,walking,walking,abnormal
0.56,-1.01,10.08,84.99,0,walking,walking,abnormal
2.06,-0.11,10.11,84.99,0,walking,walking,abnormal
0.98,-0.83,10.1,84.99,0,walking,walking,abnormal
0.86,-0.08,9.82,84.99,0,walking,walking,abnormal
1.43,0.77,9.91,84.99,131,walking,walking,abnormal
1.66,0.74,9.85,84.99,145,walking,walking,abnormal
1.05,-0.58,10.41,84.99,156,walking,walking,abnormal
0.96,-0.33,9.8,84.99,156,walking,walking,abnormal
2.18,-1.01,9.64,84.99,133,walking,walking,abnormal
0.9,-0.35,10.15,84.99,128,walking,walking,abnormal
1.69,-0.11,9.77,84.99,137,walking,walking,abnormal
0.63,0.15,10.0,84.99,133,walking,walking,abnormal
1.66,-1.51,9.36,84.99,174,walking,walking,abnormal
0.73,-0.94,9.69,84.99,185,walking,walking,abnormal
2.01,-0.52,9.35,84.99,186,walking,walking,abnormal
1.11,0.91,10.15,84.99,198,walking,walking,abnormal
1.3,-0.6,9.2,84.99,198,walking,walking,abnormal
0.13,0.77,10.44,84.99,160,walking,walking,abnormal
0.76,-0.09,10.2,84.99,147,walking,walking,abnormal
0.19,-0.46,9.57,84.99,147,walking,walking,abnormal
0.85,0.23,10.31,84.99,106,walking,walking,abnormal
1.5,-0.02,11.17,84.99,106,walking,walking,abnormal
1.45,0.88,10.35,84.99,96,walking,walking,abnormal
1.49,0.21,9.81,85.1,87,walking,walking,abnormal
0.49,-0.88,9.59,84.99,83,walking,walking,abnormal
2.38,-0.6,9.68,84.99,83,walking,walking,abnormal
1.65,-0.01,9.89,84.99,77,walking,walking,abnormal
2.08,-0.03,9.73,84.99,77,walking,walking,abnormal
0.93,0.76,10.05,84.99,77,walking,walking,abnormal
2.04,-0.61,9.7,84.99,0,walking,walking,abnormal
0.7,-0.13,9.95,84.99,103,walking,walking,abnormal
2.38,-0.18,9.83,84.99,107,walking,walking,abnormal
1.59,0.45,9.89,84.99,102,walking,walking,abnormal
2.22,1.21,9.66,84.99,103,walking,walking,abnormal
0.92,-0.24,9.71,84.99,103,walking,walking,abnormal
1.59,-0.64,9.77,84.99,103,walking,walking,abnormal
1.35,0.22,9.83,84.99,0,walking,walking,abnormal
1.42,-0.34,9.9,84.99,0,walking,walking,abnormal
1.24,-0.03,10.32,84.99,153,walking,walking,abnormal
0.37,1.61,9.8,84.99,163,walking,walking,abnormal
1.31,-0.81,9.59,84.99,169,walking,walking,abnormal
0.48,-0.57,9.75,84.87,157,walking,walking,abnormal
1.09,-1.13,9.28,84.99,157,walking,walking,abnormal
0.97,-0.67,9.41,84.87,157,walking,walking,abnormal
0.48,0.11,9.95,84.99,0,walking,walking,abnormal
2.28,-1.05,9.29,84.87,0,walking,walking,abnormal
0.67,-0.51,10.55,84.99,0,walking,walking,abnormal
2.09,-0.76,9.78,84.87,64,walking,walking,abnormal
1.02,0.25,11.64,84.87,66,walking,walking,abnormal
0.04,-0.01,10.0,84.99,68,walking,walking,abnormal
1.13,-0.32,9.73,84.99,72,walking,walking,abnormal
1.27,-1.15,10.08,84.87,81,walking,walking,abnormal
1.19,-1.47,9.24,84.87,81,walking,walking,abnormal
1.03,-0.25,10.35,84.87,74,walking,walking,abnormal
1.23,-0.41,11.72,84.87,74,walking,walking,abnormal
0.7,0.42,10.1,84.87,72,walking,walking,abnormal
1.2,-0.44,9.43,84.87,75,walking,walking,abnormal
-0.14,0.23,9.83,84.87,73,walking,walking,abnormal
0.0,-0.37,9.94,84.87,75,walking,walking,abnormal
1.08,-0.65,10.17,84.87,77,walking,walking,abnormal
0.96,-0.21,9.86,84.87,77,walking,walking,abnormal
-0.03,0.13,9.57,84.87,77,walking,walking,abnormal
1.21,-1.1,9.7,84.87,0,walking,walking,abnormal
0.35,-0.81,9.71,84.87,0,walking,walking,abnormal
1.82,-1.47,9.71,84.87,0,walking,walking,abnormal
1.3,-0.57,10.6,84.87,0,walking,walking,abnormal
1.02,-1.59,9.76,84.87,0,walking,walking,abnormal
0.3,0.08,9.63,84.87,187,walking,walking,abnormal
1.09,-0.7,9.68,84.87,184,walking,walking,abnormal
-0.25,-0.45,10.58,84.87,179,walking,walking,abnormal
0.7,-0.81,9.8,84.76,190,walking,walking,abnormal
0.44,-0.1,10.75,84.87,194,walking,walking,abnormal
1.27,-1.1,11.44,84.87,166,walking,walking,abnormal
0.75,0.98,9.81,84.87,166,walking,walking,abnormal
1.61,-1.11,9.91,84.87,166,walking,walking,abnormal
0.36,-0.31,9.55,84.87,166,walking,walking,abnormal
1.08,-1.43,9.27,84.87,0,walking,walking,abnormal
0.52,-1.48,9.9,84.76,0,walking,walking,abnormal
1.14,-0.36,8.79,84.76,0,walking,walking,abnormal
0.45,-0.18,9.88,84.87,75,walking,walking,abnormal
0.66,-0.75,9.66,84.87,75,walking,walking,abnormal
1.2,-1.16,8.87,84.87,75,walking,walking,abnormal
0.9,-0.35,9.65,84.76,0,walking,walking,abnormal
0.97,-0.38,9.53,84.76,0,walking,walking,abnormal
0.09,1.47,9.25,84.76,127,walking,walking,abnormal
1.29,0.34,10.55,84.76,129,walking,walking,abnormal
1.62,-0.89,9.6,84.76,120,walking,walking,abnormal
1.45,-0.48,9.59,84.76,119,walking,walking,abnormal
-0.11,-0.78,9.99,84.76,105,walking,walking,abnormal
1.04,-1.07,10.16,84.76,100,walking,walking,abnormal
0.12,-1.01,10.01,84.76,102,walking,walking,abnormal
1.81,-0.88,9.6,84.76,108,walking,walking,abnormal
-0.74,-0.07,10.38,84.76,104,walking,walking,abnormal
2.13,-0.64,9.21,84.87,108,walking,walking,abnormal
1.47,-1.08,9.96,84.76,131,walking,walking,abnormal
1.17,-1.46,9.96,84.76,154,walking,walking,abnormal
0.14,-1.76,9.79,84.76,137,walking,walking,abnormal
0.59,-1.5,9.93,84.76,129,walking,walking,abnormal
0.44,-0.41,10.28,84.76,141,walking,walking,abnormal
1.37,-1.77,11.81,84.76,159,walking,walking,abnormal
0.85,-0.73,9.9,84.76,152,walking,walking,abnormal
1.07,0.0,10.47,84.76,181,walking,walking,abnormal
0.19,-1.79,9.71,84.76,175,walking,walking,abnormal
-0.02,-0.85,10.11,84.76,173,walking,walking,abnormal
1.87,-1.37,9.87,84.76,155,walking,walking,abnormal
1.43,-0.52,10.08,84.76,154,walking,walking,abnormal
0.03,-0.78,9.84,84.76,151,walking,walking,abnormal
1.79,-1.37,9.75,84.76,162,walking,walking,abnormal
0.5,0.33,9.65,84.76,182,walking,walking,abnormal
